"TIME","GEO","CITIZEN","UNIT","Value"
"2006M01","Lithuania","Total","Person","5"
"2006M01","Luxembourg","Total","Person","40"
"2006M01","Hungary","Total","Person","165"
"2006M01","Malta","Total","Person","115"
"2006M01","Netherlands","Total","Person","1,555"
"2006M01","Austria","Total","Person","1,295"
"2006M01","Poland","Total","Person","265"
"2006M01","Portugal","Total","Person","20"
"2006M01","Romania","Total","Person","20"
"2006M01","Slovenia","Total","Person","60"
"2006M01","Slovakia","Total","Person","195"
"2006M01","Finland","Total","Person","225"
"2006M01","Sweden","Total","Person","1,555"
"2006M01","United Kingdom","Total","Person","2,840"
"2006M01","Iceland","Total","Person","5"
"2006M01","Norway","Total","Person","540"
"2006M01","Turkey","Total","Person",":"
"2006M02","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M02","Belgium","Total","Person","755"
"2006M02","Bulgaria","Total","Person","20"
"2006M02","Czechia","Total","Person","210"
"2006M02","Denmark","Total","Person","140"
"2006M02","Germany (until 1990 former territory of the FRG)","Total","Person","1,780"
"2006M02","Estonia","Total","Person","0"
"2006M02","Ireland","Total","Person","305"
"2006M02","Greece","Total","Person","490"
"2006M02","Spain","Total","Person","345"
"2006M02","France","Total","Person","3,120"
"2006M02","Italy","Total","Person","60"
"2006M02","Cyprus","Total","Person","285"
"2006M02","Latvia","Total","Person","0"
"2006M02","Lithuania","Total","Person","0"
"2006M02","Luxembourg","Total","Person","30"
"2006M02","Hungary","Total","Person","115"
"2006M02","Malta","Total","Person","95"
"2006M02","Netherlands","Total","Person","1,800"
"2006M02","Austria","Total","Person","970"
"2006M02","Poland","Total","Person","255"
"2006M02","Portugal","Total","Person","10"
"2006M02","Romania","Total","Person","40"
"2006M02","Slovenia","Total","Person","15"
"2006M02","Slovakia","Total","Person","90"
"2006M02","Finland","Total","Person","170"
"2006M02","Sweden","Total","Person","1,580"
"2006M02","United Kingdom","Total","Person","2,295"
"2006M02","Iceland","Total","Person","0"
"2006M02","Norway","Total","Person","340"
"2006M02","Turkey","Total","Person",":"
"2006M03","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M03","Belgium","Total","Person","790"
"2006M03","Bulgaria","Total","Person","75"
"2006M03","Czechia","Total","Person","235"
"2006M03","Denmark","Total","Person","170"
"2006M03","Germany (until 1990 former territory of the FRG)","Total","Person","2,140"
"2006M03","Estonia","Total","Person","0"
"2006M03","Ireland","Total","Person","430"
"2006M03","Greece","Total","Person","330"
"2006M03","Spain","Total","Person","490"
"2006M03","France","Total","Person","3,005"
"2006M03","Italy","Total","Person",":"
"2006M03","Cyprus","Total","Person","495"
"2006M03","Latvia","Total","Person","0"
"2006M03","Lithuania","Total","Person","15"
"2006M03","Luxembourg","Total","Person","25"
"2006M03","Hungary","Total","Person","155"
"2006M03","Malta","Total","Person","80"
"2006M03","Netherlands","Total","Person","1,820"
"2006M03","Austria","Total","Person","1,135"
"2006M03","Poland","Total","Person","280"
"2006M03","Portugal","Total","Person","10"
"2006M03","Romania","Total","Person","15"
"2006M03","Slovenia","Total","Person","20"
"2006M03","Slovakia","Total","Person","95"
"2006M03","Finland","Total","Person","175"
"2006M03","Sweden","Total","Person","1,880"
"2006M03","United Kingdom","Total","Person","2,510"
"2006M03","Iceland","Total","Person","0"
"2006M03","Norway","Total","Person","415"
"2006M03","Turkey","Total","Person",":"
"2006M04","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M04","Belgium","Total","Person","675"
"2006M04","Bulgaria","Total","Person","60"
"2006M04","Czechia","Total","Person","195"
"2006M04","Denmark","Total","Person","125"
"2006M04","Germany (until 1990 former territory of the FRG)","Total","Person","1,500"
"2006M04","Estonia","Total","Person","0"
"2006M04","Ireland","Total","Person","275"
"2006M04","Greece","Total","Person","620"
"2006M04","Spain","Total","Person","405"
"2006M04","France","Total","Person","2,565"
"2006M04","Italy","Total","Person",":"
"2006M04","Cyprus","Total","Person","285"
"2006M04","Latvia","Total","Person","0"
"2006M04","Lithuania","Total","Person","5"
"2006M04","Luxembourg","Total","Person","30"
"2006M04","Hungary","Total","Person","195"
"2006M04","Malta","Total","Person","45"
"2006M04","Netherlands","Total","Person","1,330"
"2006M04","Austria","Total","Person","945"
"2006M04","Poland","Total","Person","280"
"2006M04","Portugal","Total","Person","5"
"2006M04","Romania","Total","Person","40"
"2006M04","Slovenia","Total","Person","45"
"2006M04","Slovakia","Total","Person","110"
"2006M04","Finland","Total","Person","185"
"2006M04","Sweden","Total","Person","965"
"2006M04","United Kingdom","Total","Person","2,070"
"2006M04","Iceland","Total","Person","0"
"2006M04","Norway","Total","Person","330"
"2006M04","Turkey","Total","Person",":"
"2006M05","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M05","Belgium","Total","Person","650"
"2006M05","Bulgaria","Total","Person","40"
"2006M05","Czechia","Total","Person","230"
"2006M05","Denmark","Total","Person","115"
"2006M05","Germany (until 1990 former territory of the FRG)","Total","Person","1,695"
"2006M05","Estonia","Total","Person","0"
"2006M05","Ireland","Total","Person","400"
"2006M05","Greece","Total","Person","550"
"2006M05","Spain","Total","Person","510"
"2006M05","France","Total","Person","2,255"
"2006M05","Italy","Total","Person",":"
"2006M05","Cyprus","Total","Person","385"
"2006M05","Latvia","Total","Person","0"
"2006M05","Lithuania","Total","Person","15"
"2006M05","Luxembourg","Total","Person","35"
"2006M05","Hungary","Total","Person","180"
"2006M05","Malta","Total","Person","220"
"2006M05","Netherlands","Total","Person","1,270"
"2006M05","Austria","Total","Person","1,020"
"2006M05","Poland","Total","Person","235"
"2006M05","Portugal","Total","Person","5"
"2006M05","Romania","Total","Person","25"
"2006M05","Slovenia","Total","Person","40"
"2006M05","Slovakia","Total","Person","270"
"2006M05","Finland","Total","Person","180"
"2006M05","Sweden","Total","Person","1,485"
"2006M05","United Kingdom","Total","Person","2,235"
"2006M05","Iceland","Total","Person","5"
"2006M05","Norway","Total","Person","375"
"2006M05","Turkey","Total","Person",":"
"2006M06","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M06","Belgium","Total","Person","675"
"2006M06","Bulgaria","Total","Person","35"
"2006M06","Czechia","Total","Person","265"
"2006M06","Denmark","Total","Person","115"
"2006M06","Germany (until 1990 former territory of the FRG)","Total","Person","1,505"
"2006M06","Estonia","Total","Person","0"
"2006M06","Ireland","Total","Person","275"
"2006M06","Greece","Total","Person","725"
"2006M06","Spain","Total","Person","435"
"2006M06","France","Total","Person","2,335"
"2006M06","Italy","Total","Person",":"
"2006M06","Cyprus","Total","Person","235"
"2006M06","Latvia","Total","Person","0"
"2006M06","Lithuania","Total","Person","5"
"2006M06","Luxembourg","Total","Person","40"
"2006M06","Hungary","Total","Person","190"
"2006M06","Malta","Total","Person","105"
"2006M06","Netherlands","Total","Person","1,240"
"2006M06","Austria","Total","Person","975"
"2006M06","Poland","Total","Person","355"
"2006M06","Portugal","Total","Person","5"
"2006M06","Romania","Total","Person","25"
"2006M06","Slovenia","Total","Person","25"
"2006M06","Slovakia","Total","Person","265"
"2006M06","Finland","Total","Person","170"
"2006M06","Sweden","Total","Person","1,400"
"2006M06","United Kingdom","Total","Person","2,180"
"2006M06","Iceland","Total","Person","5"
"2006M06","Norway","Total","Person","355"
"2006M06","Turkey","Total","Person",":"
"2006M07","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M07","Belgium","Total","Person","675"
"2006M07","Bulgaria","Total","Person","15"
"2006M07","Czechia","Total","Person","275"
"2006M07","Denmark","Total","Person","95"
"2006M07","Germany (until 1990 former territory of the FRG)","Total","Person","1,390"
"2006M07","Estonia","Total","Person","0"
"2006M07","Ireland","Total","Person","310"
"2006M07","Greece","Total","Person","580"
"2006M07","Spain","Total","Person","405"
"2006M07","France","Total","Person","2,190"
"2006M07","Italy","Total","Person",":"
"2006M07","Cyprus","Total","Person","470"
"2006M07","Latvia","Total","Person","0"
"2006M07","Lithuania","Total","Person","5"
"2006M07","Luxembourg","Total","Person","60"
"2006M07","Hungary","Total","Person","220"
"2006M07","Malta","Total","Person","135"
"2006M07","Netherlands","Total","Person","970"
"2006M07","Austria","Total","Person","1,070"
"2006M07","Poland","Total","Person","325"
"2006M07","Portugal","Total","Person","20"
"2006M07","Romania","Total","Person","20"
"2006M07","Slovenia","Total","Person","40"
"2006M07","Slovakia","Total","Person","340"
"2006M07","Finland","Total","Person","195"
"2006M07","Sweden","Total","Person","1,765"
"2006M07","United Kingdom","Total","Person","2,230"
"2006M07","Iceland","Total","Person","0"
"2006M07","Norway","Total","Person","460"
"2006M07","Turkey","Total","Person",":"
"2006M08","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M08","Belgium","Total","Person","765"
"2006M08","Bulgaria","Total","Person","35"
"2006M08","Czechia","Total","Person","395"
"2006M08","Denmark","Total","Person","165"
"2006M08","Germany (until 1990 former territory of the FRG)","Total","Person","1,900"
"2006M08","Estonia","Total","Person","0"
"2006M08","Ireland","Total","Person","325"
"2006M08","Greece","Total","Person","410"
"2006M08","Spain","Total","Person","365"
"2006M08","France","Total","Person","2,030"
"2006M08","Italy","Total","Person",":"
"2006M08","Cyprus","Total","Person","285"
"2006M08","Latvia","Total","Person","0"
"2006M08","Lithuania","Total","Person","20"
"2006M08","Luxembourg","Total","Person","55"
"2006M08","Hungary","Total","Person","205"
"2006M08","Malta","Total","Person","85"
"2006M08","Netherlands","Total","Person","960"
"2006M08","Austria","Total","Person","1,105"
"2006M08","Poland","Total","Person","460"
"2006M08","Portugal","Total","Person","15"
"2006M08","Romania","Total","Person","35"
"2006M08","Slovenia","Total","Person","55"
"2006M08","Slovakia","Total","Person","330"
"2006M08","Finland","Total","Person","225"
"2006M08","Sweden","Total","Person","2,340"
"2006M08","United Kingdom","Total","Person","2,470"
"2006M08","Iceland","Total","Person","0"
"2006M08","Norway","Total","Person","570"
"2006M08","Turkey","Total","Person",":"
"2006M09","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M09","Belgium","Total","Person","685"
"2006M09","Bulgaria","Total","Person","35"
"2006M09","Czechia","Total","Person","170"
"2006M09","Denmark","Total","Person","170"
"2006M09","Germany (until 1990 former territory of the FRG)","Total","Person","1,630"
"2006M09","Estonia","Total","Person","0"
"2006M09","Ireland","Total","Person","420"
"2006M09","Greece","Total","Person","995"
"2006M09","Spain","Total","Person","430"
"2006M09","France","Total","Person","2,465"
"2006M09","Italy","Total","Person",":"
"2006M09","Cyprus","Total","Person","205"
"2006M09","Latvia","Total","Person","0"
"2006M09","Lithuania","Total","Person","30"
"2006M09","Luxembourg","Total","Person","55"
"2006M09","Hungary","Total","Person","185"
"2006M09","Malta","Total","Person","80"
"2006M09","Netherlands","Total","Person","1,030"
"2006M09","Austria","Total","Person","1,185"
"2006M09","Poland","Total","Person","570"
"2006M09","Portugal","Total","Person","10"
"2006M09","Romania","Total","Person","25"
"2006M09","Slovenia","Total","Person","100"
"2006M09","Slovakia","Total","Person","225"
"2006M09","Finland","Total","Person","220"
"2006M09","Sweden","Total","Person","2,515"
"2006M09","United Kingdom","Total","Person","2,515"
"2006M09","Iceland","Total","Person","5"
"2006M09","Norway","Total","Person","470"
"2006M09","Turkey","Total","Person",":"
"2006M10","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M10","Belgium","Total","Person","820"
"2006M10","Bulgaria","Total","Person","60"
"2006M10","Czechia","Total","Person","190"
"2006M10","Denmark","Total","Person","165"
"2006M10","Germany (until 1990 former territory of the FRG)","Total","Person","1,840"
"2006M10","Estonia","Total","Person","0"
"2006M10","Ireland","Total","Person","385"
"2006M10","Greece","Total","Person","2,380"
"2006M10","Spain","Total","Person","620"
"2006M10","France","Total","Person","2,690"
"2006M10","Italy","Total","Person",":"
"2006M10","Cyprus","Total","Person","395"
"2006M10","Latvia","Total","Person","0"
"2006M10","Lithuania","Total","Person","5"
"2006M10","Luxembourg","Total","Person","55"
"2006M10","Hungary","Total","Person","175"
"2006M10","Malta","Total","Person","105"
"2006M10","Netherlands","Total","Person","920"
"2006M10","Austria","Total","Person","1,275"
"2006M10","Poland","Total","Person","435"
"2006M10","Portugal","Total","Person","10"
"2006M10","Romania","Total","Person","35"
"2006M10","Slovenia","Total","Person","35"
"2006M10","Slovakia","Total","Person","280"
"2006M10","Finland","Total","Person","195"
"2006M10","Sweden","Total","Person","2,535"
"2006M10","United Kingdom","Total","Person","2,550"
"2006M10","Iceland","Total","Person","5"
"2006M10","Norway","Total","Person","495"
"2006M10","Turkey","Total","Person",":"
"2006M11","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M11","Belgium","Total","Person","785"
"2006M11","Bulgaria","Total","Person","40"
"2006M11","Czechia","Total","Person","175"
"2006M11","Denmark","Total","Person","165"
"2006M11","Germany (until 1990 former territory of the FRG)","Total","Person","1,750"
"2006M11","Estonia","Total","Person","0"
"2006M11","Ireland","Total","Person","410"
"2006M11","Greece","Total","Person","2,855"
"2006M11","Spain","Total","Person","500"
"2006M11","France","Total","Person","2,470"
"2006M11","Italy","Total","Person",":"
"2006M11","Cyprus","Total","Person","380"
"2006M11","Latvia","Total","Person","0"
"2006M11","Lithuania","Total","Person","25"
"2006M11","Luxembourg","Total","Person","35"
"2006M11","Hungary","Total","Person","175"
"2006M11","Malta","Total","Person","150"
"2006M11","Netherlands","Total","Person","910"
"2006M11","Austria","Total","Person","1,180"
"2006M11","Poland","Total","Person","335"
"2006M11","Portugal","Total","Person","5"
"2006M11","Romania","Total","Person","55"
"2006M11","Slovenia","Total","Person","20"
"2006M11","Slovakia","Total","Person","330"
"2006M11","Finland","Total","Person","170"
"2006M11","Sweden","Total","Person","3,180"
"2006M11","United Kingdom","Total","Person","2,470"
"2006M11","Iceland","Total","Person","5"
"2006M11","Norway","Total","Person","475"
"2006M11","Turkey","Total","Person",":"
"2006M12","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M12","Belgium","Total","Person","760"
"2006M12","Bulgaria","Total","Person","50"
"2006M12","Czechia","Total","Person","135"
"2006M12","Denmark","Total","Person","170"
"2006M12","Germany (until 1990 former territory of the FRG)","Total","Person","1,515"
"2006M12","Estonia","Total","Person","0"
"2006M12","Ireland","Total","Person","305"
"2006M12","Greece","Total","Person","1,620"
"2006M12","Spain","Total","Person","450"
"2006M12","France","Total","Person","2,425"
"2006M12","Italy","Total","Person",":"
"2006M12","Cyprus","Total","Person","725"
"2006M12","Latvia","Total","Person","0"
"2006M12","Lithuania","Total","Person","15"
"2006M12","Luxembourg","Total","Person","60"
"2006M12","Hungary","Total","Person","155"
"2006M12","Malta","Total","Person","55"
"2006M12","Netherlands","Total","Person","665"
"2006M12","Austria","Total","Person","1,205"
"2006M12","Poland","Total","Person","425"
"2006M12","Portugal","Total","Person","10"
"2006M12","Romania","Total","Person","40"
"2006M12","Slovenia","Total","Person","55"
"2006M12","Slovakia","Total","Person","320"
"2006M12","Finland","Total","Person","165"
"2006M12","Sweden","Total","Person","3,125"
"2006M12","United Kingdom","Total","Person","1,945"
"2006M12","Iceland","Total","Person","5"
"2006M12","Norway","Total","Person","450"
"2006M12","Turkey","Total","Person",":"
"2007M01","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M01","Belgium","Total","Person","720"
"2007M01","Bulgaria","Total","Person","70"
"2007M01","Czechia","Total","Person","130"
"2007M01","Denmark","Total","Person","205"
"2007M01","Germany (until 1990 former territory of the FRG)","Total","Person","1,665"
"2007M01","Estonia","Total","Person","0"
"2007M01","Ireland","Total","Person","380"
"2007M01","Greece","Total","Person","2,405"
"2007M01","Spain","Total","Person","705"
"2007M01","France","Total","Person","2,335"
"2007M01","Italy","Total","Person",":"
"2007M01","Cyprus","Total","Person","420"
"2007M01","Latvia","Total","Person","0"
"2007M01","Lithuania","Total","Person","25"
"2007M01","Luxembourg","Total","Person","50"
"2007M01","Hungary","Total","Person","195"
"2007M01","Malta","Total","Person","95"
"2007M01","Netherlands","Total","Person","615"
"2007M01","Austria","Total","Person","1,080"
"2007M01","Poland","Total","Person","230"
"2007M01","Portugal","Total","Person","10"
"2007M01","Romania","Total","Person","35"
"2007M01","Slovenia","Total","Person","20"
"2007M01","Slovakia","Total","Person","220"
"2007M01","Finland","Total","Person","155"
"2007M01","Sweden","Total","Person","3,360"
"2007M01","United Kingdom","Total","Person","2,360"
"2007M01","Iceland","Total","Person",":"
"2007M01","Norway","Total","Person","445"
"2007M01","Turkey","Total","Person",":"
"2007M02","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M02","Belgium","Total","Person","605"
"2007M02","Bulgaria","Total","Person","40"
"2007M02","Czechia","Total","Person","105"
"2007M02","Denmark","Total","Person","175"
"2007M02","Germany (until 1990 former territory of the FRG)","Total","Person","1,300"
"2007M02","Estonia","Total","Person","0"
"2007M02","Ireland","Total","Person","320"
"2007M02","Greece","Total","Person","2,300"
"2007M02","Spain","Total","Person","825"
"2007M02","France","Total","Person","2,615"
"2007M02","Italy","Total","Person",":"
"2007M02","Cyprus","Total","Person","705"
"2007M02","Latvia","Total","Person","0"
"2007M02","Lithuania","Total","Person","15"
"2007M02","Luxembourg","Total","Person","30"
"2007M02","Hungary","Total","Person","150"
"2007M02","Malta","Total","Person","95"
"2007M02","Netherlands","Total","Person","505"
"2007M02","Austria","Total","Person","1,010"
"2007M02","Poland","Total","Person","245"
"2007M02","Portugal","Total","Person","10"
"2007M02","Romania","Total","Person","20"
"2007M02","Slovenia","Total","Person","15"
"2007M02","Slovakia","Total","Person","220"
"2007M02","Finland","Total","Person","65"
"2007M02","Sweden","Total","Person","2,880"
"2007M02","United Kingdom","Total","Person","2,145"
"2007M02","Iceland","Total","Person",":"
"2007M02","Norway","Total","Person","370"
"2007M02","Turkey","Total","Person",":"
"2007M03","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M03","Belgium","Total","Person","805"
"2007M03","Bulgaria","Total","Person","90"
"2007M03","Czechia","Total","Person","150"
"2007M03","Denmark","Total","Person","185"
"2007M03","Germany (until 1990 former territory of the FRG)","Total","Person","1,470"
"2007M03","Estonia","Total","Person","0"
"2007M03","Ireland","Total","Person","345"
"2007M03","Greece","Total","Person","2,740"
"2007M03","Spain","Total","Person","800"
"2007M03","France","Total","Person","2,705"
"2007M03","Italy","Total","Person",":"
"2007M03","Cyprus","Total","Person","530"
"2007M03","Latvia","Total","Person","5"
"2007M03","Lithuania","Total","Person","10"
"2007M03","Luxembourg","Total","Person","20"
"2007M03","Hungary","Total","Person","165"
"2007M03","Malta","Total","Person","70"
"2007M03","Netherlands","Total","Person","545"
"2007M03","Austria","Total","Person","975"
"2007M03","Poland","Total","Person","240"
"2007M03","Portugal","Total","Person","50"
"2007M03","Romania","Total","Person","35"
"2007M03","Slovenia","Total","Person","15"
"2007M03","Slovakia","Total","Person","230"
"2007M03","Finland","Total","Person","95"
"2007M03","Sweden","Total","Person","2,980"
"2007M03","United Kingdom","Total","Person","2,245"
"2007M03","Iceland","Total","Person",":"
"2007M03","Norway","Total","Person","380"
"2007M03","Turkey","Total","Person",":"
"2007M04","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M04","Belgium","Total","Person","575"
"2007M04","Bulgaria","Total","Person","25"
"2007M04","Czechia","Total","Person","120"
"2007M04","Denmark","Total","Person","115"
"2007M04","Germany (until 1990 former territory of the FRG)","Total","Person","1,205"
"2007M04","Estonia","Total","Person","0"
"2007M04","Ireland","Total","Person","275"
"2007M04","Greece","Total","Person","2,850"
"2007M04","Spain","Total","Person","760"
"2007M04","France","Total","Person","2,415"
"2007M04","Italy","Total","Person",":"
"2007M04","Cyprus","Total","Person","815"
"2007M04","Latvia","Total","Person","5"
"2007M04","Lithuania","Total","Person","5"
"2007M04","Luxembourg","Total","Person","35"
"2007M04","Hungary","Total","Person","165"
"2007M04","Malta","Total","Person","45"
"2007M04","Netherlands","Total","Person","505"
"2007M04","Austria","Total","Person","860"
"2007M04","Poland","Total","Person","185"
"2007M04","Portugal","Total","Person","50"
"2007M04","Romania","Total","Person","40"
"2007M04","Slovenia","Total","Person","35"
"2007M04","Slovakia","Total","Person","325"
"2007M04","Finland","Total","Person","90"
"2007M04","Sweden","Total","Person","2,900"
"2007M04","United Kingdom","Total","Person","1,845"
"2007M04","Iceland","Total","Person",":"
"2007M04","Norway","Total","Person","375"
"2007M04","Turkey","Total","Person",":"
"2007M05","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M05","Belgium","Total","Person","745"
"2007M05","Bulgaria","Total","Person","45"
"2007M05","Czechia","Total","Person","95"
"2007M05","Denmark","Total","Person","105"
"2007M05","Germany (until 1990 former territory of the FRG)","Total","Person","1,345"
"2007M05","Estonia","Total","Person","5"
"2007M05","Ireland","Total","Person","310"
"2007M05","Greece","Total","Person","2,100"
"2007M05","Spain","Total","Person","580"
"2007M05","France","Total","Person","2,365"
"2007M05","Italy","Total","Person",":"
"2007M05","Cyprus","Total","Person","490"
"2007M05","Latvia","Total","Person","5"
"2007M05","Lithuania","Total","Person","10"
"2007M05","Luxembourg","Total","Person","20"
"2007M05","Hungary","Total","Person","240"
"2007M05","Malta","Total","Person","35"
"2007M05","Netherlands","Total","Person","390"
"2007M05","Austria","Total","Person","855"
"2007M05","Poland","Total","Person","225"
"2007M05","Portugal","Total","Person","15"
"2007M05","Romania","Total","Person","30"
"2007M05","Slovenia","Total","Person","30"
"2007M05","Slovakia","Total","Person","280"
"2007M05","Finland","Total","Person","85"
"2007M05","Sweden","Total","Person","2,715"
"2007M05","United Kingdom","Total","Person","2,150"
"2007M05","Iceland","Total","Person",":"
"2007M05","Norway","Total","Person",":"
"2007M05","Turkey","Total","Person",":"
"2007M06","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M06","Belgium","Total","Person","585"
"2007M06","Bulgaria","Total","Person","105"
"2007M06","Czechia","Total","Person","115"
"2007M06","Denmark","Total","Person","120"
"2007M06","Germany (until 1990 former territory of the FRG)","Total","Person","1,240"
"2007M06","Estonia","Total","Person","0"
"2007M06","Ireland","Total","Person","310"
"2007M06","Greece","Total","Person","2,200"
"2007M06","Spain","Total","Person","570"
"2007M06","France","Total","Person","2,255"
"2007M06","Italy","Total","Person",":"
"2007M06","Cyprus","Total","Person","340"
"2007M06","Latvia","Total","Person","0"
"2007M06","Lithuania","Total","Person","5"
"2007M06","Luxembourg","Total","Person","40"
"2007M06","Hungary","Total","Person","290"
"2007M06","Malta","Total","Person","55"
"2007M06","Netherlands","Total","Person","475"
"2007M06","Austria","Total","Person","930"
"2007M06","Poland","Total","Person","250"
"2007M06","Portugal","Total","Person","10"
"2007M06","Romania","Total","Person","45"
"2007M06","Slovenia","Total","Person","45"
"2007M06","Slovakia","Total","Person","215"
"2007M06","Finland","Total","Person","105"
"2007M06","Sweden","Total","Person","2,800"
"2007M06","United Kingdom","Total","Person","1,920"
"2007M06","Iceland","Total","Person",":"
"2007M06","Norway","Total","Person",":"
"2007M06","Turkey","Total","Person",":"
"2007M07","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M07","Belgium","Total","Person","610"
"2007M07","Bulgaria","Total","Person","70"
"2007M07","Czechia","Total","Person","120"
"2007M07","Denmark","Total","Person","295"
"2007M07","Germany (until 1990 former territory of the FRG)","Total","Person","1,485"
"2007M07","Estonia","Total","Person","0"
"2007M07","Ireland","Total","Person","355"
"2007M07","Greece","Total","Person","1,805"
"2007M07","Spain","Total","Person","490"
"2007M07","France","Total","Person","2,520"
"2007M07","Italy","Total","Person",":"
"2007M07","Cyprus","Total","Person","520"
"2007M07","Latvia","Total","Person","5"
"2007M07","Lithuania","Total","Person","5"
"2007M07","Luxembourg","Total","Person","30"
"2007M07","Hungary","Total","Person","270"
"2007M07","Malta","Total","Person","130"
"2007M07","Netherlands","Total","Person","455"
"2007M07","Austria","Total","Person","970"
"2007M07","Poland","Total","Person","335"
"2007M07","Portugal","Total","Person","10"
"2007M07","Romania","Total","Person","110"
"2007M07","Slovenia","Total","Person","45"
"2007M07","Slovakia","Total","Person","230"
"2007M07","Finland","Total","Person","145"
"2007M07","Sweden","Total","Person","2,930"
"2007M07","United Kingdom","Total","Person","2,180"
"2007M07","Iceland","Total","Person",":"
"2007M07","Norway","Total","Person",":"
"2007M07","Turkey","Total","Person",":"
"2007M08","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M08","Belgium","Total","Person","730"
"2007M08","Bulgaria","Total","Person","60"
"2007M08","Czechia","Total","Person","150"
"2007M08","Denmark","Total","Person","245"
"2007M08","Germany (until 1990 former territory of the FRG)","Total","Person","1,920"
"2007M08","Estonia","Total","Person","0"
"2007M08","Ireland","Total","Person","295"
"2007M08","Greece","Total","Person","1,535"
"2007M08","Spain","Total","Person","455"
"2007M08","France","Total","Person","2,135"
"2007M08","Italy","Total","Person",":"
"2007M08","Cyprus","Total","Person","500"
"2007M08","Latvia","Total","Person","5"
"2007M08","Lithuania","Total","Person","5"
"2007M08","Luxembourg","Total","Person","50"
"2007M08","Hungary","Total","Person","275"
"2007M08","Malta","Total","Person","140"
"2007M08","Netherlands","Total","Person","665"
"2007M08","Austria","Total","Person","990"
"2007M08","Poland","Total","Person","475"
"2007M08","Portugal","Total","Person","10"
"2007M08","Romania","Total","Person","125"
"2007M08","Slovenia","Total","Person","35"
"2007M08","Slovakia","Total","Person","325"
"2007M08","Finland","Total","Person","155"
"2007M08","Sweden","Total","Person","3,360"
"2007M08","United Kingdom","Total","Person","2,350"
"2007M08","Iceland","Total","Person",":"
"2007M08","Norway","Total","Person",":"
"2007M08","Turkey","Total","Person",":"
"2007M09","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M09","Belgium","Total","Person","585"
"2007M09","Bulgaria","Total","Person","55"
"2007M09","Czechia","Total","Person","130"
"2007M09","Denmark","Total","Person","160"
"2007M09","Germany (until 1990 former territory of the FRG)","Total","Person","1,770"
"2007M09","Estonia","Total","Person","5"
"2007M09","Ireland","Total","Person","315"
"2007M09","Greece","Total","Person","2,120"
"2007M09","Spain","Total","Person","450"
"2007M09","France","Total","Person","2,120"
"2007M09","Italy","Total","Person",":"
"2007M09","Cyprus","Total","Person","360"
"2007M09","Latvia","Total","Person","10"
"2007M09","Lithuania","Total","Person","10"
"2007M09","Luxembourg","Total","Person","45"
"2007M09","Hungary","Total","Person","230"
"2007M09","Malta","Total","Person","135"
"2007M09","Netherlands","Total","Person","725"
"2007M09","Austria","Total","Person","990"
"2007M09","Poland","Total","Person","805"
"2007M09","Portugal","Total","Person","15"
"2007M09","Romania","Total","Person","40"
"2007M09","Slovenia","Total","Person","40"
"2007M09","Slovakia","Total","Person","215"
"2007M09","Finland","Total","Person","135"
"2007M09","Sweden","Total","Person","3,155"
"2007M09","United Kingdom","Total","Person","2,560"
"2007M09","Iceland","Total","Person",":"
"2007M09","Norway","Total","Person",":"
"2007M09","Turkey","Total","Person",":"
"2007M10","European Union - 15 countries (1995-2004)","Total","Person",":"
"2007M10","Belgium","Total","Person","825"
"2007M10","Bulgaria","Total","Person","110"
"2007M10","Czechia","Total","Person","105"
"2007M10","Denmark","Total","Person","195"
"2007M10","Germany (until 1990 former territory of the FRG)","Total","Person","1,920"
"2007M10","Estonia","Total","Person","0"
"2007M10","Ireland","Total","Person","350"
"2007M10","Greece","Total","Person","1,765"
"2007M10","Spain","Total","Person","670"
"2007M10","France","Total","Person","3,015"
"2007M10","Italy","Total","Person",":"
"2007M10","Cyprus","Total","Person","695"
"2007M10","Latvia","Total","Person","0"
"2007M10","Lithuania","Total","Person","5"
"2007M10","Luxembourg","Total","Person","50"
"2007M10","Hungary","Total","Person","395"
"2007M10","Malta","Total","Person","210"
"2007M10","Netherlands","Total","Person","850"
"2007M10","Austria","Total","Person","1,080"
"2007M10","Poland","Total","Person","790"
"2007M10","Portugal","Total","Person","20"
"2007M10","Romania","Total","Person","45"
